"title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"Worte, die wachsen lassen - Stimmen aus der muslimischen Tradition","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1717994&page=0","In Würzburg sind viele verschiedene Religionen zuhause. Sie begegnen sich und suchen die Begegnung mit den Besucherinnen und Besuchern der Landesgartenschau. In der Reihe „Worte, die wachsen lassen“ stellen die unterschiedlichen Religionsgemeinschaften Worte und Texte aus ihrer jeweiligen Tradition vor. Sie sind herzlich zu einer Stunde Zeit zum Zuhören, Entdecken und Nachdenken eingeladen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-02,2018-07-02,0.729166666666667,0.770833333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Unser Friedhof lebt. Klimaschutz durch biologische Vielfalt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1717410&page=0","Jeder Friedhof ist etwas ganz Besonderes. Nicht nur Menschen, auch heimische Flora und Fauna finden auf Friedhöfen ein Refugium vor. Der Friedhof als Lebensraum ist besonders wertvoll, weil es hier nur selten größere Veränderungen gibt und sich deshalb ein stabiles Ökosystem ausbilden kann.Die Ausstellung erschließt das Ökosystem Friedhof und gibt Tipps, wie man bei der Grabpflege oder als Friedhofsverantwortliche dazu beitragen kann, die biologische Vielfalt in diesem Lebensraum zu fördern.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Dem Fachzentrum Analytik über die Schulter geschaut","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1717494&page=0","Bakterien und Pilze im Boden in Lebensgemeinschaft mit Gemüsepflanzen und Bäumen.Sensorik, Mikroskopie hautnah!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Botanimalia","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1718161&page=0","Das Atelier BOTANIMALIA wurde 2016 von Roswitha Roos und Isabel Roos in Würzburg und Hamburg gegründet. Das Atelier versteht sich als eine Kreativwerkstatt mit einem vielseitigen Spektrum an gestalterischen Disziplinen. BOTANIMALIA ist ein schöpferischer und ideenreicher Raum, ein Studio mit multidisziplänerer und experimenteller Maxime. Von Bildender Kunst wie freier Malerei, Bildhauerei und Kunsthandwerk bis hin zu angewandtem Design wie digitaler und analoger Illustration, Buchkunst, Produktdesign, Kalligrafie etc. – das Atelier befasst sich mit einer breiten Palette vielfältiger Bereiche der Kreativbranche. Als freischaffende Künstlerin hat Roswitha Roos einen anderen Blick auf die Welt, als die Illustratorin Isabel Roos. Dennoch liegt das besondere Interesse beider in der Natur der Lebewesen. Aus dieser gemeinsamen Leidenschaft entstand das Atelier BOTANIMALIA und ein künstlerischer, innovativer und anregender Dialog.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Schritt für Schritt zum Gartenglück!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1718364&page=0","Immer dienstags findet im Gärtnerischen Infotower unser Beratungstag zur Pflanzenverwendung im Hausgarten statt. Schritt für Schritt kommen Sie so Ihrem Gartenglück näher.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Banal, gewagt und herrlich durchgeknallt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1721470&page=0","Wer hat Mut zu Pink, Orange und Gold? Wer hat Lust auf Mintgru¨n, Zitronengelb und Purpur? Und wer lässt es bei Rot, Rot und noch mal Rot so richtig krachen? Sie merken es: Jetzt geben Farben den Ton an. Spazieren Sie in dieser Ausstellung durch unterschiedliche Farbräume und erleben Sie ein buntes Wunder – Harmonien, Disharmonien, Kontraste, Farbakkorde, modische Interpretationen, Banales und Gewagtes. Erleben Sie tradierte und experimentelle Farbgeschichten aus dem großen Reich der Flora, ergänzt durch so manch Praktisches oder Kitschiges aus der lauten Welt unserer Konsumtempel.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Austellung: Print your idea!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1726676&page=0","Seit einiger Zeit und obwohl vor Jahren noch nahezu unbekannt löst der 3D-Druck inzwischen große Faszination aus. Vor allem durch die Vorstellung Objekte ohne großen Aufwand auch zuhause ausdrucken zu können wird diese Entwicklung auch für private Haushalte immer interessanter. Um aber einen Gegenstand ausdrucken zu können bedarf es  zunächst einmal eines 3D-Modells, also einem dreidimensionalen digitalen Abbild des Gegenstands in digitaler Form. Das muss aber für den Einsatz im privaten Umfeld leicht und intuitiv gelingen damit die möglichen Anwendungsfälle wie z.B. für kleine Ersatzteile im Haushalt oder kreative Geschenkideen tatsächlich genutzt werden. Hier setzt der Beitrag der Fakultät Wirtschaftswissenschaften an und zeigt die Möglichkeit auf wie beliebige Objekte eingescannt und anschließend ausgedruckt werden können. Das können dann frei gestaltete kreative Knetfiguren oder kleinere Bauteile aus dem Haushaltsgebrauch sein.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Kreisverband für Gartenbau und Landespflege Würzburg","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1728123&page=0","»Clematisdorf« Erlabrunn, Ausstellung vonsommerblühenden Clematis, Vorträge, Rankideen,Begleitpflanzen",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Technomathematischer Zaubergarten","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1730074&page=0","Raum EInteraktive temporäre AusstellungFHWS, FAKULTÄT ANGEWANDTE NATUR- UND GEISTESWISSENSCHAFTEN",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Filmbeiträge aus Mainfranken","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=0&ev%5Bid%5D=1719731&page=0","Vom Wein über den Spargel bis hin zum Main selbst   Das Movie-Theatre im American Diner verwöhnt Sie unter anderem mit kleinen aber dennoch interessanten Filmbeiträgen des Bayerischen Rundfunks über die verschiedensten Themen rund um Mainfranken.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Internationales VW Karmann Ghia Treffen 2018","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1728213&page=1","Die Karmannfreunde Bayern e.V. feiern im Jahr 2018 ihr zehnjähriges Gründungsfest. Das Jubiläum findet seinen Höhepunkt am 7. und 8. Juli auf der Landesgartenschau Würzburg 2018, mit einer offenen Sonderausstellung und vielen Besucherinnen und Besuchern sowie Gästen aus dem In- und Ausland. Die Karmannfreunde begrüßen bis zu 120 wunderschöne VW Karmann Ghia Coupes,  Cabrios und die bei Karmann Ghia Brasilien gebauten VW SP2 in allen Farben und Ausstattungen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-08,2018-07-08,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Wolfgang Amadeus MOZART - Gran Partita KV 361","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1728881&page=1","Die Komposition für 13 Holz-Bläser beinhaltet sieben Sätze und verbindet auf geniale Weise Kunst mit Natur. Dauer ca. 50 min.Es spielen (unverstärkt) Studierende der Hochschule für Musik Würzburg.Leitung: Ulrich Mehlhart",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-13,2018-07-13,0.666666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Blaulichttag","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1719036&page=1","Die Bundespolizei, das Polizeipräsidium Unterfranken, der Zoll, die Berufsfeuerwehr Würzburg präsentieren einen vielfältigen Tag im Zeichen des Blaulichts auf dem ganzen Landesgartenschaugelände mit einem Programm für Jung und Alt. Besondere Highlights sind die Konzerte der Zollkapelle Nürnberg sowie des Bundespolizeiorchesters auf der WVV-Bühne.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-21,2018-07-21,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Fuchsien und ihre Vielfalt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1716324&page=1","Christa Lehmeier aus Eichenhofen präsentiert im Gärtnerischen Infotower Fuchsien in ihrer ganzen Vielfalt.  Sie erhalten wertvolle Tipps zur Pflege, Vermehrung, Überwinterung und Pflanzung Ihrer Fuchsien. Sammlersorten und winterharte Staudenfuchsien sind wohl das Highlight dieser Aktionstage. Lassen Sie sich überraschen!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-08-15,2018-08-15,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Stadt-Land-Spielt!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1718953&page=1","Ob Brett-, Karten oder Würfelspiel: „Stadt-Land-Spielt!“ entfacht die analoge Spielefreude auf der Landesgartenschau in Würzburg.Im September 2016 bringt „Stadt-Land-Spielt!“ zum vierten Mal analoges Spielvergnügen in deutsche und österreichische Städte. Besucher aller Altersklassen probieren Spiele jeglicher Art aus und genießen gemeinsam das Spiel.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-09-08,2018-09-08,0.416666666666667,0.708333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Schmetterlinge – die Meister der Verwandlung brauchen unsere Hilfe","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1716633&page=1","Diese Schmetterlings-Führung ist Teil des Beitrages des BUND Naturschutz zum Thema „Artenvielfalt gestern – heute – morgen“. Tauchen Sie ein in die Lebenswelt der Schmetterlinge. Anschauungsobjekte der Führung sind die Beete mit schmetterlingsfreundlichen Pflanzen und die Voliere mit einheimischen Schmetterlingen. Treffpunkt ist der Pavillon des BUND Naturschutz. Leitung: Team des AK Schmetterling des BUND Naturschutz",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-09-29,2018-09-29,0.4375,0.458333333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Bechstein und Hirschkäfer - Unsere Arten","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1728006&page=1","Erfahren Sie, wie die Biodiversität im Wald gesichert wird. Wo leben Fledermaus und Hirschkäfer?",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.416666666666667,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"RuhePunkt12","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1718579&page=1","Eine Viertelstunde mitten am Tag zum Innehalten und Verschnaufen: Herzliche Einladung zum „RuhePunkt12“. Frauen und Männer aus verschiedenen christlichen Kirchen und Einrichtungen bieten Ihnen einen Impuls, ein paar Gedanken für den Tag an. Musik lädt zum Entspannen und Abschalten ein.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.5,0.510416666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Unterfränkische Mitglieder des BDA präsentieren ihre Projekte im ""Zeitsparenden Garten""","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1718079&page=1","Unterfränkische Mitglieder des BDA präsentieren ihre Projekte in den THEMENGÄRTEN ""Zeitsparender Garten""Die Ausstellung zeigt Projekte freischaffender unterfränkischer Architekten und Stadtplaner, die dem „Bund Deutscher Architekten“ angehören. Die Mitglieder dieser seit 115 Jahren bestehenden Vereinigung verbindet die Bereitschaft zur Förderung der Baukunst, zum Engagement im Interesse der Baukultur und des Berufsstandes. Die Ausstellung richtet sich an Interessierte rund um Architektur und Baukunst. Geplant ist eine Finissage am 13. Juli 2018",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.625,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"""Der Duft der Lotusblüte"" - hilfreiche Einsichten für den Tag","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1718680&page=1","Sie hören eine der täglichen Lehrreden der buddhistischen Meisterin Ji Kwang Dae Poep Sa Nim, eine sogenanntes Daily Sutra. Daily Sutras sind lebenspraktische Botschaften. Sie sollen Sie auf den jeweiligen Tag einstimmen. Durch sie erhalten Sie die Anregung für eine klare und verantwortungsvolle Richtung, statt sich von den Alltagsbedrängnissen und -verwirrungen bestimmen und mitreißen zu lassen.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.666666666666667,0.677083333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Leighton's  Jukebox","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1716038&page=1","In einem szenisch-musikalischen Abend laden die Schauspielerinnen und Schauspieler des Mainfranken Theaters ein zu einer Zeitreise in das Land der scheinbar unbegrenzten Möglichkeiten,  die in den 50er Jahren beginnt und bis in die Gegenwart reicht.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-03,2018-07-03,0.854166666666667,0.895833333333333,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Unser Friedhof lebt. Klimaschutz durch biologische Vielfalt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1717411&page=1","Jeder Friedhof ist etwas ganz Besonderes. Nicht nur Menschen, auch heimische Flora und Fauna finden auf Friedhöfen ein Refugium vor. Der Friedhof als Lebensraum ist besonders wertvoll, weil es hier nur selten größere Veränderungen gibt und sich deshalb ein stabiles Ökosystem ausbilden kann.Die Ausstellung erschließt das Ökosystem Friedhof und gibt Tipps, wie man bei der Grabpflege oder als Friedhofsverantwortliche dazu beitragen kann, die biologische Vielfalt in diesem Lebensraum zu fördern.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-04,2018-07-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Dem Fachzentrum Analytik über die Schulter geschaut","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1717495&page=1","Bakterien und Pilze im Boden in Lebensgemeinschaft mit Gemüsepflanzen und Bäumen.Sensorik, Mikroskopie hautnah!",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-04,2018-07-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Botanimalia","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1718162&page=1","Das Atelier BOTANIMALIA wurde 2016 von Roswitha Roos und Isabel Roos in Würzburg und Hamburg gegründet. Das Atelier versteht sich als eine Kreativwerkstatt mit einem vielseitigen Spektrum an gestalterischen Disziplinen. BOTANIMALIA ist ein schöpferischer und ideenreicher Raum, ein Studio mit multidisziplänerer und experimenteller Maxime. Von Bildender Kunst wie freier Malerei, Bildhauerei und Kunsthandwerk bis hin zu angewandtem Design wie digitaler und analoger Illustration, Buchkunst, Produktdesign, Kalligrafie etc. – das Atelier befasst sich mit einer breiten Palette vielfältiger Bereiche der Kreativbranche. Als freischaffende Künstlerin hat Roswitha Roos einen anderen Blick auf die Welt, als die Illustratorin Isabel Roos. Dennoch liegt das besondere Interesse beider in der Natur der Lebewesen. Aus dieser gemeinsamen Leidenschaft entstand das Atelier BOTANIMALIA und ein künstlerischer, innovativer und anregender Dialog.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-04,2018-07-04,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Schritt für Schritt zum Gartenglück!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1718389&page=1","Immer mittwochs findet im Gärtnerischen Infotower unser Beratungstag zur Pflanzenverwendung im Hausgarten statt. Schritt für Schritt kommen Sie so Ihrem Gartenglück näher.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-04,2018-07-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Banal, gewagt und herrlich durchgeknallt","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1721471&page=1","Wer hat Mut zu Pink, Orange und Gold? Wer hat Lust auf Mintgru¨n, Zitronengelb und Purpur? Und wer lässt es bei Rot, Rot und noch mal Rot so richtig krachen? Sie merken es: Jetzt geben Farben den Ton an. Spazieren Sie in dieser Ausstellung durch unterschiedliche Farbräume und erleben Sie ein buntes Wunder – Harmonien, Disharmonien, Kontraste, Farbakkorde, modische Interpretationen, Banales und Gewagtes. Erleben Sie tradierte und experimentelle Farbgeschichten aus dem großen Reich der Flora, ergänzt durch so manch Praktisches oder Kitschiges aus der lauten Welt unserer Konsumtempel.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-04,2018-07-04,0.375,0.75,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
"Austellung: Print your idea!","https://www.lgs2018-wuerzburg.de/veranstaltungen/veranstaltungskalender/index.html?page=1&ev%5Bid%5D=1726677&page=1","Seit einiger Zeit und obwohl vor Jahren noch nahezu unbekannt löst der 3D-Druck inzwischen große Faszination aus. Vor allem durch die Vorstellung Objekte ohne großen Aufwand auch zuhause ausdrucken zu können wird diese Entwicklung auch für private Haushalte immer interessanter. Um aber einen Gegenstand ausdrucken zu können bedarf es  zunächst einmal eines 3D-Modells, also einem dreidimensionalen digitalen Abbild des Gegenstands in digitaler Form. Das muss aber für den Einsatz im privaten Umfeld leicht und intuitiv gelingen damit die möglichen Anwendungsfälle wie z.B. für kleine Ersatzteile im Haushalt oder kreative Geschenkideen tatsächlich genutzt werden. Hier setzt der Beitrag der Fakultät Wirtschaftswissenschaften an und zeigt die Möglichkeit auf wie beliebige Objekte eingescannt und anschließend ausgedruckt werden können. Das können dann frei gestaltete kreative Knetfiguren oder kleinere Bauteile aus dem Haushaltsgebrauch sein.",9.9684822,49.7867022,"Wuerzburg","Kitzinger Straße 100",97074,2018-07-04,2018-07-04,0.375,0.791666666666667,"Tageskarte: 10,50","Landesgartenschau Wuerzburg 2018"
