"","title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"70","Literatursuche für die medizinische Doktorarbeit","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-06,2018-07-06,09:00:00,11:00:00,NA,"Universitätsbibliothek"
"71","6. Würzburger Brennpunkt-Symposium ""Knochenmetastasen""","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hörsaal im Zentrum für Seelische Gesundheit","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-07,2018-07-07,08:30:00,14:30:00,NA,"König-Ludwig-Haus, Würzburg"
"72","Physik am Samstag","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, Geb. P4
                
                    , Max-Scheer-Hörsaal","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-07,2018-07-07,10:30:00,12:00:00,NA,"Fakultät für Physik und Astronomie"
"73","Campus Festival 2018","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Campuswiese am Hubland-Süd zwischen den Gebäuden der Mensa und der Physik","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-08,2018-07-08,11:00:00,17:30:00,"Wissenschaft live – für Jung und Alt: Unter diesem Motto stellen Wissenschaftler/-innen der Universität ihre Forschung vor; Schüler/-innen präsentieren eigene Forschungsprojekte. Ein buntes Bühnenprogramm mit Musik und Sport-/Tanzbeiträgen, eine interaktive Chemieshow und vieles mehr sorgen für ein facettenreiches Programm für die ganze Familie! Die „Swinging Morlocks“ und das Clarino-Quartett sorgen für die musikalische Unterhaltung, das Studentenwerk bietet vielfältige Köstlichkeiten. Das Campusfestival wird durch die Universität organisiert und durch die Stadt Würzburg unterstützt, insbesondere durch die Fortsetzung des Projekts „Würzburg – Stadt der jungen Forscher“. In diesem Rahmen können vielfältige Schülerprojekte ihre Forschungsarbeiten vorstellen, die durch die Stadt Würzburg gefördert werden (inkl. Prämierung der drei besten Projekte). Anlässlich des Doppeljubiläums 100 Jahre Freistaat und 200 Jahre Verfassungsstaat Bayern beteiligt sich die Julius-Maximilians-Universität Würzburg mit dem Campusfestival an der landesweiten Initiative „Wir feiern Bayern“. Zwei Posterreihen bieten Informationen zum Jubiläumsjahr sowie Einblicke in Wiederaufbau und Wirtschaftswunder in Bayern.   An mehr als 60 Stationen zeigen viele Fachbereiche und Einrichtungen der Universität kurzweilige Experimente zum Anfassen und Mitmachen – ein wissenschaftliches Erlebnisangebot für die ganze Familie. Das Angebot umfasst eine große Bandbreite aus vielen Fachbereichen der Natur- und Lebenswissenschaften sowie der Geistes- und Gesellschaftswissenschaften. Hinzu kommen die vielfältigen Schülerprojekte von unseren Kooperationsschulen und Angebote der Partner in Netzwerk WISSEN2. Juristen bieten Gerichtsverhandlungen zu internationalen Themen an, die Pharmazie gewährt einen Einblick in ihre Hexenküche und Physiker zeigen, warum praktisches Wissen über eine „Bananenflanke“ für den Ausgang der Fußball-WM eine entscheidende Rolle spielen könnte. Fliegende Quadrocopter, ein Weltraumdocking-Demonstrator und mobile Roboter: die Fakultät für Mathematik und Informatik wartet mit technologischen Highlights auf. Mediziner präsentieren modernsten 3D-Druck zum Anfassen und Biologen erklären, warum der Borkenkäfer ein sehr soziales Insekt ist. Dies und vieles mehr kann man auf der Experimentiermeile erleben!   Die fantastische Show mit garantiertem Knalleffekt: der Chemiker Dr. Andreas Korn-Müller – alias „Magic Andy“ – wartet mit einem explosiven Programm auf! Mit Witz und Spannung lässt er es auf der Bühne krachen, dampfen, zischen und brodeln, produziert Schaumfontänen und verwandelt farblose Flüssigkeiten in Cola, Bier und Eis. Seine eindrucksvollen Experimente lassen chemische Effekte wie Magie erscheinen. Zauberei? Nein, Wissenschaft!   An Jung und Alt richtet sich auch die Forscher-Rallye mit interessanten Fragen aus vielen Fachbereichen, die mit Hilfe der Angebote an den Ständen beantwortet werden können. Es winken drei attraktive Sachpreise. Als erster Preis lockt ein Rundflug über Würzburg.   Meile der jungen Forscher: Projektpräsentationen Unter dem Titel „Was machen wir morgen?“ haben Schülerinnen und Schüler im Rahmen eines von der Stadt Würzburg geförderten Wettbewerbs gemeinsam mit Wissenschaftlerinnen und Wissenschaftlern kreative Antworten auf diese wichtige Frage gefunden. Auch in diesem Jahr werden ausgewählte Beiträge am Campusfestival vorgestellt und prämiert. Die Moderation der Abschlussveranstaltung inkl. Prämierung übernimmt der Würzburger Kabarettist Andy Sauerwein.   Brodelndes Magma und damit verbundene Vulkanausbrüche gab es schon immer auf unserem Planeten, sie haben bereits vor mehr als 4 Milliarden Jahren die erste Erdkruste aufgebaut. Auch heute sind an vielen Orten der Erde aktive Vulkane zu beobachten. In der neuen Ausstellung zeigt das Mineralogische Museum, warum und wo Vulkane entstehen und wie sie die Landschaften im Laufe der Erdgeschichte gestaltet haben und dies weiterhin tun. Bei der Tombola gibt es tolle Preise zu gewinnen und für die kleinen Besucher gibt es eine Sandkiste voller Schätze, die man zum Preis von 2","Universität Würzburg"
"74","Wald lokal - Wald global ","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-08,2018-07-08,14:00:00,16:00:00,NA,"Botanischer Garten"
"75","Angewandter Naturschutz XXIII","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, B1 (Biozentrum)
                
                    , Hörsall A101","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-09,2018-07-09,16:00:00,18:00:00,NA,"Biozentrum der Universität Würzburg
                
                    , Lehrstuhl für Tierökologie & Tropenbiologie"
"76","Der Wahn der Liebe in der Musik","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Toscanasaal","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-09,2018-07-09,18:00:00,20:00:00,NA,"Martin von Wagner Museum"
"77","Von Cole bis Hopper: Hundert Jahre Einsamkeit in der amerikanischen Malerei ","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Toscanasaal der Residenz (Südflügel)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-10,2018-07-10,19:30:00,21:00:00,NA,"Kolleg ‚Mittelalter und Frühe Neuzeit‘"
"78","Promotionskolloquium Sabrina Oerter, M. Sc. (FH)","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Biozentrum Hörsaal A101","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-11,2018-07-11,13:15:00,14:15:00,NA,"Fakultät für Biologie"
"79","Promotionskolloquium Julia Böck, M. Sc.","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Biozentrum Hörsaal A101","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-11,2018-07-11,14:30:00,15:30:00,NA,"Fakultät für Biologie"
"80","Biozentrums-Kolloquium - Physico Medica Vortrag","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, B1 (Biozentrum)
                
                    , Hörsall A101","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-11,2018-07-11,17:00:00,19:00:00,NA,"Biozentrum der Universität Würzburg
                
                    , Physico Medica"
"81","Sommerfest Biozentrum","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Innenhof, B1 (Biozentrum), Hubland Süd","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-11,2018-07-11,19:00:00,23:59:00,NA,"Biozentrum der Universität Würzburg"
"82","Literaturverwaltung mit EndNote","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-13,2018-07-13,09:00:00,12:00:00,NA,"Universitätsbibliothek"
"83","Frauen – Karrierewege – Medizin (Kopie 1)","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Medizin, Geb. D8
                
                    , A1. Erdgeschoss Seminarraum 2","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-13,2018-07-13,12:30:00,14:00:00,NA,"CCC MF"
"84","Urkundenfeier der Philosophischen Fakultät","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Domerschulstraße 16 (Alte Universität)
                
                    , Festaula der Universität Würzburg - Neubaukirche","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-13,2018-07-13,14:30:00,00:00:00,NA,"Philosophische Fakultät"
"85","Bienenhotel, Heilkräuter und exotische Gewürze","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Leighton Barracks 13, 97074 Würzburg, Raum D","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-14,2018-07-14,14:00:00,16:00:00,NA,NA
"86","OVID. Amor fou – Zwischen Leidenschaft und Lächerlichkeit","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Antikensammlung, Martin von Wagner Museum","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-15,2018-07-15,11:00:00,12:00:00,NA,"Martin von Wagner Museum"
"87","Seltene, ausgefallene und alte Gemüse","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-15,2018-07-15,14:00:00,16:00:00,NA,"Botanischer Garten"
"88","Sterben Bienen an falscher Ernährung? - Die Erforschung des Geschmackssinns der Bienen","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: LAB13, Leighton Barracks 13, 97074 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-19,2018-07-19,16:00:00,16:30:00,NA,"Graduiertenschulen"
"89","Lehramtsabsolventenfeier","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Domerschulstraße 16 (Alte Universität)
                
                    , Neubaukirche","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-19,2018-07-19,17:00:00,19:30:00,NA,"Professional School of Education"
"90","Entdecken Sie die Unibibliothek","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-20,2018-07-20,16:30:00,17:30:00,NA,"Universitätsbibliothek"
"91","Das weibliche Adelsportrait im 17. Und 18. Jahrhundert","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Antikensammlung, Martin von Wagner Museum","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-22,2018-07-22,11:00:00,12:00:00,NA,"Martin von Wagner Museum"
"92","Hirse - mehr als nur ein Getreide","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-22,2018-07-22,14:00:00,16:00:00,NA,"Botanischer Garten"
"93","Literaturverwaltung mit Citavi","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-24,2018-07-24,10:15:00,11:45:00,NA,"Universitätsbibliothek"
"94","Teichfrosch, Ringelnatter & Co.","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-29,2018-07-29,10:00:00,12:00:00,NA,"Botanischer Garten"
"95","Summer School 2018 „Genderaspekte in den Wissenschaften“ ","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/7","Veranstaltungsort: Gerda-Laufer-Straße 46, Hubland Nord, 97074 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-30,2018-08-03,00:00:00,00:00:00,NA,"Fakultät für Biologie in Zusammenarbeit mit dem Genderforum"
"96","Bienenprojekt auf der Landesgartenschau 2018","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Landesgartenschaugelände Hubland","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-12,2018-10-07,00:00:00,00:00:00,NA,"HOBOS"
"97","Die grüne Apotheke - vom Hortus Medicus zur Pharmaforschung","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-09,2018-09-16,08:00:00,18:00:00,NA,"Botanischer Garten"
"98","Summer School 2018 „Genderaspekte in den Wissenschaften“ ","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Gerda-Laufer-Straße 46, Hubland Nord, 97074 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-07-30,2018-08-03,00:00:00,00:00:00,NA,"Fakultät für Biologie in Zusammenarbeit mit dem Genderforum"
"99","W-Seminar: Offener Recherchetreff","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-08-07,2018-08-07,14:00:00,16:00:00,NA,"Universitätsbibliothek"
"100","Pflanzen der Tropen - Führung mit Topfen von Pflanzen","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-08-08,2018-08-08,14:00:00,16:00:00,"Teilnahmegebühr: 2","Botanischer Garten"
"101","Strahlentherapie, eine Frage der Dosis","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: LAB13, Leighton Barracks 13, 97074 Würzburg","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-08-09,2018-08-09,16:00:00,16:30:00,NA,"Graduiertenschulen"
"102","W-Seminar: Offener Recherchetreff","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-08-16,2018-08-16,14:00:00,16:00:00,NA,"Universitätsbibliothek"
"103","W-Seminar: Offener Recherchetreff","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-08-21,2018-08-21,14:00:00,16:00:00,NA,"Universitätsbibliothek"
"104","W-Seminar: Offener Recherchetreff","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/8","Veranstaltungsort: Hubland Süd, Z4 (Zentralbibliothek)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-08-30,2018-08-30,14:00:00,16:00:00,NA,"Universitätsbibliothek"
"105","Bienenprojekt auf der Landesgartenschau 2018","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/9","Veranstaltungsort: Landesgartenschaugelände Hubland","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-04-12,2018-10-07,00:00:00,00:00:00,NA,"HOBOS"
"106","Die grüne Apotheke - vom Hortus Medicus zur Pharmaforschung","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/9","Veranstaltungsort: Julius-von-Sachs-Platz 4 (Botanischer Garten)","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-06-09,2018-09-16,08:00:00,18:00:00,NA,"Botanischer Garten"
"107","Asterix & Felix","https://www.uni-wuerzburg.de/sonstiges/veranstaltungskalender/zeitraum/2018/9","Veranstaltungsort: Residenzplatz 2 (Residenz)
                
                    , Antikensammlung, Martin von Wagner Museum","9.935561","49.787891","Wuerzburg","Sanderring 2","97070",2018-09-04,2018-09-07,00:00:00,00:00:00,NA,"Martin von Wagner Museum"
