"title","url","description","lng","lat","city","street","zip","date_start","date_end","time_start","time_end","price","organizer"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-09-26,2016-09-26,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-09-27,2016-09-30,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-09-27,2016-09-30,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-01,2016-10-01,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-03,2016-10-03,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-04,2016-10-07,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-04,2016-10-07,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-08,2016-10-08,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-10,2016-10-10,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-11,2016-10-14,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-11,2016-10-14,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"MIKE MEYER","https://galerie-gabriele-mueller.de/?page_id=1362","Mike Meyer wird 1983 in Dettelbach geboren. Bereits im Alter von 14 Jahren steht für ihn fest: er wird Fotograf. Die Entscheidung faellt in den Sommerferien in Venedig durch eine zufaellige Begebenheit – eine Spiegelung in einem Schaufenster, das Bild einer Frau, die in perfekter Inszenierung über den Markusplatz laeuft.

Mike Meyer arbeitet nunmehr seit seinem 19. Lebensjahr als Fotograf. Sein Motto lautet, ‚Das Leben ist eine Reise’, seine Begleiter sind Kreativitaet und Koennen. Bestaendig ist er für seine prominenten Auftraggeber in der Welt unterwegs. Er filmt, fotografiert Modestrecken, Kampagnen und begleitet Projekte in unterschiedlichsten Bereichen wie Fashion, Music, Portraits oder Objects. Die Liste seiner Klienten ist umfangreich und reicht von Axel Springer Verlag über BMW, Burda, Hugo Boss, La Gazetta dello Sport, Madame, s.Oliver oder Sternstunden bis Sylt-Tourismus oder Unicef, um nur einige wenige zu nennen.

Von seinen Reisen bringt Mike Meyer immer eins mit: sich. Seine Eindrücke, gebündelt durch die Linse eines 50-Millimeter-Objektivs, das ihn zwingt, ganz nah dran zu gehen, waehrend die Weite der Welt den Fokus vorgibt. Die Kontraste lehren ihn, was wirklich zaehlt. Sein Lieblingsthema sind Portraits, immer in Schwarz-Weiss und immer sehr nah am Menschen. Neben der Auftragsfotografie widmet sich Mike Meyer von Beginn an ebenso der Künstlerfotografie. Nach Stationen in Unterfranken (Schloss Frankenberg, Würzburg, Eibelstadt) lebt Mike Meyer mit Frau und Kind nunmehr im mittelfraenkischen Hoechstadt an der Aisch. Es ist Basis und Quelle für neue Energie und Kreativitaet.


					",9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-10-15,2016-10-15,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-16,2016-07-16,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-18,2016-07-18,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-19,2016-07-22,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-19,2016-07-22,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-23,2016-07-23,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-25,2016-07-25,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-26,2016-07-29,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-26,2016-07-29,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-07-30,2016-07-30,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-01,2016-08-01,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-02,2016-08-05,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-02,2016-08-05,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-06,2016-08-06,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-08,2016-08-08,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-09,2016-08-12,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-09,2016-08-12,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-13,2016-08-13,10:00:00,14:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-15,2016-08-15,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-16,2016-08-19,10:00:00,13:00:00,NA,"Galerie Gabriele Mueller"
"PICASSO","https://galerie-gabriele-mueller.de/wp-content/uploads/2016/07/Mueller_Picasso_Booklet_WEB.pdf",NA,9.9352537,49.7953035,"Wuerzburg","Theaterstrasse 18","97070",2016-08-16,2016-08-19,14:00:00,18:00:00,NA,"Galerie Gabriele Mueller"
