",""title"",""url"",""description"",""lng"",""lat"",""city"",""street"",""zip"",""date_start"",""date_end"",""time_start"",""time_end"",""price"",""organizer"""																					
"688,""Tanzkreis"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12707358&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12707358%2Ft%2Ftanzkreis&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=49"","" Der Tanzkreis ist der hoechste Tanzkurs, den man absolvieren kann und erfordert dementsprechend sehr gute taenzerische Vorkenntnisse. Angelegt als fortlaufender Kurs, sind seine Paare routiniert und machen auf jeder Tanzveranstaltung eine souveraene Figur. "",49.78884,9.93252,""Gerbrunn"",""NA"",NA,NA,""2018-07-18"",20:00:00,21:00:00,""93,00 EUR, "",""VHS"""																					
"689,""Gesangliche Stimmbildung fuer jeden - Zusatzkurs"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12938492&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12938492%2Ft%2Fgesangliche-stimmbildung-fuer-jeden&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=50"","" Jeder kann singen: Beim gemeinsamen Singen wollen wir in diesem Kurs dabei das Natuerliche und Individuelle in jeder Stimme entdecken und erspueren. Lassen Sie sich darauf ein und erfahren Sie, wie sich durch das Singen Ihre eigene Koerperwahrnehmung und Ihr Wohlbefinden veraendert. Bitte bequeme Kleidung mitbringen. Notenkenntnisse sind nicht erforderlich. """"Ich freue mich auf viele sangesfreudige TeilnehmerInnen."""" Marion Neuendorf (Saengerin, Kabarettistin). "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-28"",""2018-02-28"",18:00:00,19:00:00,""68,00 EUR, "",""VHS"""																					
"690,""Exotische Welten - Europaeische Phantasien"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12704850&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12704850%2Ft%2Fexotische-welten-europaeische-phantasien&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=51"","" Die ganze Welt stand dem Europaeer ab dem 16. Jahrhundert offen und er sorgte dafuer, dass sie ihm auch zu Fuessen lag: durch Kolonialismus und Ausbeutung. Fremdes Kulturgut wurde geraubt und – soweit aus kostbarem Material - eingeschmolzen oder als Kuriositaet in Wunderkammern gehortet. Im 19. Jahrhundert landeten die Beutestuecke in den Ethnologischen Museen und regten bildenden Kuenstler vom Expressionismus (Kirchner, Nolde, Schmidt-Rottluff) bis zum Kubismus (Picasso) und Surrealismus, ja bis in unsere Tage zu neuen Bilderfindungen, neuen Themen und neuen Konzepten an. Die Faszination durch fremde Kulturen ist aber noch aelter, wie die Chinoiserien des 18., der Japonismus in der Mitte des 19. Jahrhunderts belegen. Einige Kuenstler wie Paul Gauguin, Max Pechstein und Emil Nolde, zog es gar in die Suedsee. Andere traeumten daheim von der Ferne wie Henri Rousseau. Doch das Exotische befeuerte nicht nur Kuenstlerphantasien: Die Fotografie, der Film und die Werbung entdeckten den (Kauf-) Reiz der Fremde und setzten dem historischen Kolonialismus den mentalen Kolonialismus noch oben drauf. Dr. Eva Suzanne Bayer studierte Kunstgeschichte, Theaterwissenschaften und Germanistik in Tuebingen, Wien, Florenz und Muenchen. Seither ist sie als freiberufliche Kulturjournalistin – fuer Zeitungen und Zeitschriften, aber auch fuer Funk und Fernsehen –, als Reiseleiterin und Dozentin an Universitaeten und in der Erwachsenenbildung taetig. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-07-11"",15:00:00,16:30:00,""89,00 EUR, 74,20 EUR(ermaessigt) "",""VHS"""																					
"691,""Fotografieren fuer Fortgeschrittene"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12553171&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12553171%2Ft%2Ffotografieren-fuer-fortgeschrittene&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=52"","" Die Themen des Kurses gelten fuer ambitionierte Analog- wie  Digitalfotografie gleichermassen. Portrait- und Modefotografie: in SW und Farbe, Ausleuchtung mit Tageslicht, Fotolampen und Blitzlicht, Bildaufbau und Gestaltung. Architekturaufnahmen: Beleuchtung und Gestaltung, Filter, Objektive. Stillebenfotografie: Bildaufbau, Ausruestung fuer Nahaufnahmen, Ausleuchtung mit Tageslicht und Kunstlicht. Nachtaufnahmen: Gestaltung und Aufnahmetechnik, Filter, Belichtungsmessung. Experimentelle Fotografie: Doppel- und Mehrfachbelichtungen, Bewegungsunschaerfe, Filteranwendung. 3 - 5 mal praktisches Fotografieren, Samstag- oder  Sonntagvormittag ist Bestandteil des Kurses. Der Kurs ist durch die variablen Praxistage ggf. frueher beendet. Bitte mitbringen: Fotoausruestung. "",49.78884,9.93252,""Wuerzburg"",""NA"",NA,""2018-02-28"",""2018-02-28"",18:00:00,20:00:00,""122,00 EUR, 68,00 EUR(ermaessigt) "",""VHS"""																					
"692,""Italienisch B2 (ab Lektion 3)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12652425&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12652425%2Ft%2Fitalienisch-b2-ab-lektion-3&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=53"","" L' accento verrá posto sulla conversazione. La grammatica sará approfondita a seconda delle necessitá dei partecipanti.Das Lehrbuch wird im Kurs bekannt gegeben. "",49.78884,9.93252,""Wuerzburg"","" Stettiner Str. 1"",""97072"",NA,""2018-07-25"",18:30:00,20:00:00,""76,00 EUR, 61,80 EUR(ermaessigt) "",""VHS"""																					
"693,""Kunsthistorische Sehschule - Kunstwerke sehen und verstehen"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12687668&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12687668%2Ft%2Fkunsthistorische-sehschule-kunstwerke-sehen-und-verstehen&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=54"","" Lernen Sie ohne Vorkenntnisse anhand ausgewaehlter Beispiele die grosse Bandbreite und Mannigfaltigkeit der Geschichte der Kunst kennen. Dabei konzentriert sich der Kurs auf die Hauptkategorien Grafik, Malerei, Skulptur und Architektur von der Antike bis in die heutige Zeit. Welche Methoden der Grafikherstellung gibt es beispielsweise? Oder wie unterscheidet sich eine mittelalterliche Skulptur von einer aus dem Barock? Wie wird Raum im Bild gestaltet? Was ist ueberhaupt abstrakt und gibt es das nur in der Moderne? Braucht ein Gebaeude immer Mauern? Ist Kunst zweckfrei oder hat sie doch eine Funktion? Kommen Sie mit auf eine spannende Reise durch die Kunstgeschichte. Bitte fuer Notizen Schreibmaterial mitbringen. Simone Gundermann (M.A.) hat an der Universitaet Wuerzburg Kunstgeschichte, Volkskunde und Klassische Archaeologie studiert und promoviert zur Zeit an der Universitaet Bonn. Sie ist eine erfahrene Stadt- und Museumsfuehrerin in Wuerzburg und hat an verschiedenen Ausstellungen auch der Bayerischen Schloesser- und Seenverwaltung mitgearbeitet. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-02-28"",""2018-02-28"",19:00:00,20:30:00,""31,00 EUR, "",""VHS"""																					
"694,""Bauchtanz - Frausein - Lebensfreude"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12684019&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12684019%2Ft%2Fbauchtanz-frausein-lebensfreude&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=55"","" Der Bauchtanz entstand aus der religioesen Verehrung gegenueber der Natur und dem Leben. Er erzaehlte die Geheimnisse von Werden und Vergehen, Leben und Sterben. Von der Mutter an die Tochter weitergegeben, tanzten ihn die Frauen immer mehr zu ihrem eigenen Vergnuegen. Erst in spaeteren Zeiten wurde er zu Ehren hochgestellter Persoenlichkeiten dargeboten. Heute ist er mehr oder weniger zum Schautanz geworden, der seine eigentliche Bedeutung verloren hat: sich auf Wesentliches zu besinnen und natuerliche, weibliche Kraft und Staerke auszudruecken.Warum heute und in unserer westlichen Kultur Bauchtanzen? Weil kein anderer Tanz den Ausdruck von Weiblichkeit so zeigen kann, wie es der Bauchtanz vermag. Bauchtanz ist Bewegung aus unserer Koerpermitte. Im Gegensatz zu anderen Taenzen ist er nicht raumgreifend, sondern in seiner Art erdverbunden und in sich ruhend. Das Bestreben des Bauchtanzes ist es, sich wohl zu fuehlen und in die eigene Mitte zu finden. Er kann dazu beitragen, dass sich im Koerper Verspannungen lockern und Blockaden aufloesen. Dies fuehrt unter anderem zu koerperlichem und seelischem Wohlbefinden. Aus diesem heraus entsteht neues Selbstvertrauen und Selbstbewusstsein. Beides sind Quellen fuer intensivere und anhaltende Lebensfreude. Inkl. 3 € Materialkosten. Bitte mitbringen: Kissen, Socken, bequeme Kleidung. "",49.78884,9.93252,""Gerbrunn"","" Stefan-Kraemer-Str. 2"",""97218"",""2018-02-28"",""2018-02-28"",19:00:00,20:30:00,""125,70 EUR, 69,20 EUR(ermaessigt) "",""VHS"""																					
"695,""Junge Kuenstler: Malworkshop! - (9 - - 14 Jahre)"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12622315&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12622315%2Ft%2Fjunge-kuenstler-malworkshop&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=56"","" Du malst und zeichnest gerne und willst Deiner Phantasie freien Lauf lassen? Moechtest Du wissen, wie man Menschen, Tiere oder ein Selbstbildnis zeichnen oder malen kann? Dann bekommst Du in diesem Kurs schrittweise Anleitung zu  einzelnen Themen z. B. Malen von Tieren. Damit kannst Du Deine Ideen und Vorstellungen auf Papier  bringen. Dabei erhaeltst Du auch einen Einblick in verschiedene Maltechniken. Bitte mitbringen: 1 Zeichenblock DIN A3"	 Farbkasten mit Deckweiss	 2 Synthetikhaarpinsel Nr. 4 und 6	"  2 Borstenpinsel Nr. 4 und 12. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-03-01"",""2018-03-01"",16:00:00,18:00:00,""59,00 EUR, "",""VHS"""																		
"696,""Allgemeine Bibliotheksfuehrung - Stadtbuecherei"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12338580&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12338580%2Ft%2Fallgemeine-bibliotheksfuehrung-stadtbuecherei&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=57"","" Lernen Sie die Moeglichkeiten sowie das Medien- und Informationsangebot Ihrer Bibliothek bei einer Fuehrung kennen.Kostenfrei"	" ohne Anmeldung. "",49.78884,9.93252,""Wuerzburg"",""NA"",NA,""2018-03-01"",""2018-03-01"",17:30:00,18:30:00,""NA"",""VHS"""																				
"697,""Treffpunkt Patchwork"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12672717&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12672717%2Ft%2Ftreffpunkt-patchwork&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=58"","" Dieses Treffen soll Ihnen die Gelegenheit geben, Anregungen und Ermunterung im Kreis Gleichgesinnter zu finden. Eine Kursleiterin ist immer als Ansprechpartnerin dabei. Gaeste sind uns herzlich willkommen! "",49.78884,9.93252,""Wuerzburg"",""NA"",NA,NA,""2018-07-05"",18:00:00,21:00:00,""kostenlos"",""VHS"""																					
"698,""Salsa und Bachata Tanzkurs - Mittelstufe"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12233960&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12233960%2Ft%2Fsalsa-und-bachata-tanzkurs-mittelstufe&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=59"","" Die feurige Salsa geht weiter. Dieser Kurs ist fuer alle, die schon Salsa Kenntnisse erworben haben und diese ausbauen und festigen moechten. Den Teilnehmern werden bei einem kurzweiligen Abendkurs einzelne Figuren detailliert und systematisch aufgebaut nahe gebracht. Wiederholungen helfen beim Lernen, sich mit der Musik zu bewegen, die Techniken zu verbessern und das bisher erlernte (mitgebrachte) zu festigen. In diesem Kurs sind Vorkenntnisse (Sicherer Grundschritt, Damen- und Maennerdrehung, Seitenwechsel usw.) erforderlich. Bitte geeignete Tanzschuhe mitbringen. Keine Strassenschuhe, keine schwarzen Sohlen. Bitte paarweise anmelden. "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",NA,""2018-06-21"",19:00:00,20:30:00,""67,00 EUR, 55,20 EUR(ermaessigt) "",""VHS"""																					
"699,""Afrikanisches Trommeln - Anfaenger ohne Vorkenntnisse"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12673469&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12673469%2Ft%2Fafrikanisches-trommeln&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=60"","" Gemeinsames Musizieren verbindet. Der Klang der Trommeln erdet und ihre Schwingungen gehen direkt in unseren Koerper. Wer trommelt, vergisst den Alltag und taucht in die faszinierende Welt des Rhythmus ein. Wir spielen auf der Djembe und auf den drei Basstrommeln Kensedeni, Sangban und Dununba, die das traditionelle Ensemble der Malinke aus Guinea bilden und deren melodisches Klangbild Musikliebhaber auf der ganzen Welt fasziniert. Wir lernen einen traditionellen Rhythmus mit Begleitstimmen, Solostimmen inklusive einer Einfuehrung in die Grundschlagtechniken der verschiedenen Instrumente. Trommeln werden vom Kursleiter gestellt. "",49.78884,9.93252,""Wuerzburg"","" Frankfurter Str. 8"",""97082"",""2018-03-01"",""2018-03-01"",20:00:00,21:30:00,""49,00 EUR, 41,20 EUR(ermaessigt) "",""VHS"""																					
"700,""Dem Geschmack Spaniens auf der Spur - spanische Kueche & Kultur - Tapas und mehr"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12682519&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12682519%2Ft%2Fdem-geschmack-spaniens-auf-der-spur-spanische-kueche-und-kultur&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=61"","" »Judías verdes con chorizo, dátiles con beicon,  …« Laeuft Ihnen auch das Wasser im Munde zusammen? - Bienvenidos! Hereinspaziert und herzlich willkommen! Die Kueche und die Sprache sind der Schluessel zu den Herzen der Leute.Neue Rezepte, dasselbe wunderschoene Ambiente! Geniessen Sie eine delikate Auswahl an Tapas & dabei den herrlichen Blick ueber die Daecher der Wuerzburger Altstadt. Klingt gut, sagen Sie? - Klingt phantastisch, sagen wir! Spanischer Genuss im Herzen von Unterfranken!Bei einem Sherry werden wir ueber die spanische Kueche sprechen, ueber ihre Zutaten philosophieren, und ueber ihre Zubereitungsarten. Wir werden das Kuechenvokabular filettieren, anbraten und duensten. Das Ganze garnieren wir mit Geschichten ueber die Geschichte (in) der spanischen Kueche … Und. Das Wichtigste. Wir werden selbst verschiedene Tapas zubereiten und verkosten. Damit es Ihnen nicht allzu Spanisch vorkommt: Spanisches auf Deutsch! Und ein klein wenig Spanisch wird auch dabei sein "	-). Entspanntes Kennenlernen der spanischen Kueche und noch intensiveres Geniessen. So soll es doch sein, oder?!Inkl. 12 € Kopier- und Lebensmittelkosten.Anmeldeschluss: Dienstag, 27.2.2018  Bitte immer mitbringen: Ein Getraenk, ein Geschirrtuch, eine Sch																				
"701,""Weinseminar: Griechenland im Aufwind"",""https://www.vhs-wuerzburg.info/page_/VhsConnectSearch/courseJump?courseId=489-C-12672439&url=%2F%2Fwww.vhs-wuerzburg.info%2Fprogramm%2Fkultur.html%2Fkurs%2F489-C-12672439%2Ft%2Fweinseminar-griechenland-im-aufwind&filter%5Bparams%5D=%7B%22tophighlights%22%3Anull%2C%22sort%22%3A%5B%22startDate%2Casc%22%5D%2C%22extraFields%22%3A%5B%22courseNumber%22%2C%22title%22%2C%22startDate%22%2C%22venues.city%22%2C%22customDatesText%22%5D%2C%22hideEmptyCategories%22%3Atrue%2C%22catId%22%3A%22489-CAT-KAT5892357%22%7D&filter%5BpageSize%5D=99999&filter%5BweekdayExclude%5D%5B1%5D=on&filter%5BweekdayExclude%5D%5B2%5D=on&filter%5BweekdayExclude%5D%5B3%5D=on&filter%5BweekdayExclude%5D%5B4%5D=on&filter%5BweekdayExclude%5D%5B5%5D=on&filter%5BweekdayExclude%5D%5B6%5D=on&filter%5BweekdayExclude%5D%5B7%5D=on&filter%5BsearchString%5D=&rowIndex=62"","" Bisher hatten Griechenlands Weinproduzenten zu sehr auf Masse und zu wenig auf Klasse gesetzt. Dies hat sich in den letzten Jahren dramatisch geaendert. Immer mehr ambitionierte Winzer glaenzen mit international konkurrenzfaehigen Weinen, die vor allem das enorme Qualitaetspotential der einheimischen griechischen Rebsorten widerspiegeln. 14 Weine inkl. Brot.  Bitte beachten Sie! Bei den Veranstaltungen im Bereich """"Kultur des Geniessens - Wein"""" ist eine Abmeldung nur bis zum siebten Werktag vor dem angegebenen Veranstaltungstermin moeglich. Ausnahme: Sie stellen eine Ersatzperson. Und eine Bitte: Erscheinen Sie puenktlich zum Kursbeginn! "",49.78884,9.93252,""Wuerzburg"","" Muenzstr. 1"",""97070"",""2018-03-02"",""2018-03-02"",18:00:00,21:30:00,""NA"",""VHS"""																					
